TimeID,Value
33943,09:25:42
33944,09:25:43
33945,09:25:44
33946,09:25:45
33947,09:25:46
33948,09:25:47
33949,09:25:48
33950,09:25:49
33951,09:25:50
33952,09:25:51
33953,09:25:52
33954,09:25:53
33955,09:25:54
33956,09:25:55
33957,09:25:56
33958,09:25:57
33959,09:25:58
33960,09:25:59
33961,09:26:00
33962,09:26:01
33963,09:26:02
33964,09:26:03
33965,09:26:04
33966,09:26:05
33967,09:26:06
33968,09:26:07
33969,09:26:08
33970,09:26:09
33971,09:26:10
33972,09:26:11
33973,09:26:12
33974,09:26:13
33975,09:26:14
33976,09:26:15
33977,09:26:16
33978,09:26:17
33979,09:26:18
33980,09:26:19
33981,09:26:20
33982,09:26:21
33983,09:26:22
33984,09:26:23
33985,09:26:24
33986,09:26:25
33987,09:26:26
33988,09:26:27
33989,09:26:28
33990,09:26:29
33991,09:26:30
33992,09:26:31
33993,09:26:32
33994,09:26:33
33995,09:26:34
33996,09:26:35
33997,09:26:36
33998,09:26:37
33999,09:26:38
34000,09:26:39
34001,09:26:40
34002,09:26:41
34003,09:26:42
34004,09:26:43
34005,09:26:44
34006,09:26:45
34007,09:26:46
34008,09:26:47
34009,09:26:48
34010,09:26:49
34011,09:26:50
34012,09:26:51
34013,09:26:52
34014,09:26:53
34015,09:26:54
34016,09:26:55
34017,09:26:56
34018,09:26:57
34019,09:26:58
34020,09:26:59
34021,09:27:00
34022,09:27:01
34023,09:27:02
34024,09:27:03
34025,09:27:04
34026,09:27:05
34027,09:27:06
34028,09:27:07
34029,09:27:08
34030,09:27:09
34031,09:27:10
34032,09:27:11
34033,09:27:12
34034,09:27:13
34035,09:27:14
34036,09:27:15
34037,09:27:16
34038,09:27:17
34039,09:27:18
34040,09:27:19
34041,09:27:20
34042,09:27:21
34043,09:27:22
34044,09:27:23
34045,09:27:24
34046,09:27:25
34047,09:27:26
34048,09:27:27
34049,09:27:28
34050,09:27:29
34051,09:27:30
34052,09:27:31
34053,09:27:32
34054,09:27:33
34055,09:27:34
34056,09:27:35
34057,09:27:36
34058,09:27:37
34059,09:27:38
34060,09:27:39
34061,09:27:40
34062,09:27:41
34063,09:27:42
34064,09:27:43
34065,09:27:44
34066,09:27:45
34067,09:27:46
34068,09:27:47
34069,09:27:48
34070,09:27:49
34071,09:27:50
34072,09:27:51
34073,09:27:52
34074,09:27:53
34075,09:27:54
34076,09:27:55
34077,09:27:56
34078,09:27:57
34079,09:27:58
34080,09:27:59
34081,09:28:00
34082,09:28:01
34083,09:28:02
34084,09:28:03
34085,09:28:04
34086,09:28:05
34087,09:28:06
34088,09:28:07
34089,09:28:08
34090,09:28:09
34091,09:28:10
34092,09:28:11
34093,09:28:12
34094,09:28:13
34095,09:28:14
34096,09:28:15
34097,09:28:16
34098,09:28:17
34099,09:28:18
34100,09:28:19
34101,09:28:20
34102,09:28:21
34103,09:28:22
34104,09:28:23
34105,09:28:24
34106,09:28:25
34107,09:28:26
34108,09:28:27
34109,09:28:28
34110,09:28:29
34111,09:28:30
34112,09:28:31
34113,09:28:32
34114,09:28:33
34115,09:28:34
34116,09:28:35
34117,09:28:36
34118,09:28:37
34119,09:28:38
34120,09:28:39
34121,09:28:40
34122,09:28:41
34123,09:28:42
34124,09:28:43
34125,09:28:44
34126,09:28:45
34127,09:28:46
34128,09:28:47
34129,09:28:48
34130,09:28:49
34131,09:28:50
34132,09:28:51
34133,09:28:52
34134,09:28:53
34135,09:28:54
34136,09:28:55
34137,09:28:56
34138,09:28:57
34139,09:28:58
34140,09:28:59
34141,09:29:00
34142,09:29:01
34143,09:29:02
34144,09:29:03
34145,09:29:04
34146,09:29:05
34147,09:29:06
34148,09:29:07
34149,09:29:08
34150,09:29:09
34151,09:29:10
34152,09:29:11
34153,09:29:12
34154,09:29:13
34155,09:29:14
34156,09:29:15
34157,09:29:16
34158,09:29:17
34159,09:29:18
34160,09:29:19
34161,09:29:20
34162,09:29:21
34163,09:29:22
34164,09:29:23
34165,09:29:24
34166,09:29:25
34167,09:29:26
34168,09:29:27
34169,09:29:28
34170,09:29:29
34171,09:29:30
34172,09:29:31
34173,09:29:32
34174,09:29:33
34175,09:29:34
34176,09:29:35
34177,09:29:36
34178,09:29:37
34179,09:29:38
34180,09:29:39
34181,09:29:40
34182,09:29:41
34183,09:29:42
34184,09:29:43
34185,09:29:44
34186,09:29:45
34187,09:29:46
34188,09:29:47
34189,09:29:48
34190,09:29:49
34191,09:29:50
34192,09:29:51
34193,09:29:52
34194,09:29:53
34195,09:29:54
34196,09:29:55
34197,09:29:56
34198,09:29:57
34199,09:29:58
34200,09:29:59
34201,09:30:00
34202,09:30:01
34203,09:30:02
34204,09:30:03
34205,09:30:04
34206,09:30:05
34207,09:30:06
34208,09:30:07
34209,09:30:08
34210,09:30:09
34211,09:30:10
34212,09:30:11
34213,09:30:12
34214,09:30:13
34215,09:30:14
34216,09:30:15
34217,09:30:16
34218,09:30:17
34219,09:30:18
34220,09:30:19
34221,09:30:20
34222,09:30:21
34223,09:30:22
34224,09:30:23
34225,09:30:24
34226,09:30:25
34227,09:30:26
34228,09:30:27
34229,09:30:28
34230,09:30:29
34231,09:30:30
34232,09:30:31
34233,09:30:32
34234,09:30:33
34235,09:30:34
34236,09:30:35
34237,09:30:36
34238,09:30:37
34239,09:30:38
34240,09:30:39
34241,09:30:40
34242,09:30:41
34243,09:30:42
34244,09:30:43
34245,09:30:44
34246,09:30:45
34247,09:30:46
34248,09:30:47
34249,09:30:48
34250,09:30:49
34251,09:30:50
34252,09:30:51
34253,09:30:52
34254,09:30:53
34255,09:30:54
34256,09:30:55
34257,09:30:56
34258,09:30:57
34259,09:30:58
34260,09:30:59
34261,09:31:00
34262,09:31:01
34263,09:31:02
34264,09:31:03
34265,09:31:04
34266,09:31:05
34267,09:31:06
34268,09:31:07
34269,09:31:08
34270,09:31:09
34271,09:31:10
34272,09:31:11
34273,09:31:12
34274,09:31:13
34275,09:31:14
34276,09:31:15
34277,09:31:16
34278,09:31:17
34279,09:31:18
34280,09:31:19
34281,09:31:20
34282,09:31:21
34283,09:31:22
34284,09:31:23
34285,09:31:24
34286,09:31:25
34287,09:31:26
34288,09:31:27
34289,09:31:28
34290,09:31:29
34291,09:31:30
34292,09:31:31
34293,09:31:32
34294,09:31:33
34295,09:31:34
34296,09:31:35
34297,09:31:36
34298,09:31:37
34299,09:31:38
34300,09:31:39
34301,09:31:40
34302,09:31:41
34303,09:31:42
34304,09:31:43
34305,09:31:44
34306,09:31:45
34307,09:31:46
34308,09:31:47
34309,09:31:48
34310,09:31:49
34311,09:31:50
34312,09:31:51
34313,09:31:52
34314,09:31:53
34315,09:31:54
34316,09:31:55
34317,09:31:56
34318,09:31:57
34319,09:31:58
34320,09:31:59
34321,09:32:00
34322,09:32:01
34323,09:32:02
34324,09:32:03
34325,09:32:04
34326,09:32:05
34327,09:32:06
34328,09:32:07
34329,09:32:08
34330,09:32:09
34331,09:32:10
34332,09:32:11
34333,09:32:12
34334,09:32:13
34335,09:32:14
34336,09:32:15
34337,09:32:16
34338,09:32:17
34339,09:32:18
34340,09:32:19
34341,09:32:20
34342,09:32:21
34343,09:32:22
34344,09:32:23
34345,09:32:24
34346,09:32:25
34347,09:32:26
34348,09:32:27
34349,09:32:28
34350,09:32:29
34351,09:32:30
34352,09:32:31
34353,09:32:32
34354,09:32:33
34355,09:32:34
34356,09:32:35
34357,09:32:36
34358,09:32:37
34359,09:32:38
34360,09:32:39
34361,09:32:40
34362,09:32:41
34363,09:32:42
34364,09:32:43
34365,09:32:44
34366,09:32:45
34367,09:32:46
34368,09:32:47
34369,09:32:48
34370,09:32:49
34371,09:32:50
34372,09:32:51
34373,09:32:52
34374,09:32:53
34375,09:32:54
34376,09:32:55
34377,09:32:56
34378,09:32:57
34379,09:32:58
34380,09:32:59
34381,09:33:00
34382,09:33:01
34383,09:33:02
34384,09:33:03
34385,09:33:04
34386,09:33:05
34387,09:33:06
34388,09:33:07
34389,09:33:08
34390,09:33:09
34391,09:33:10
34392,09:33:11
34393,09:33:12
34394,09:33:13
34395,09:33:14
34396,09:33:15
34397,09:33:16
34398,09:33:17
34399,09:33:18
34400,09:33:19
34401,09:33:20
34402,09:33:21
34403,09:33:22
34404,09:33:23
34405,09:33:24
34406,09:33:25
34407,09:33:26
34408,09:33:27
34409,09:33:28
34410,09:33:29
34411,09:33:30
34412,09:33:31
34413,09:33:32
34414,09:33:33
34415,09:33:34
34416,09:33:35
34417,09:33:36
34418,09:33:37
34419,09:33:38
34420,09:33:39
34421,09:33:40
34422,09:33:41
34423,09:33:42
34424,09:33:43
34425,09:33:44
34426,09:33:45
34427,09:33:46
34428,09:33:47
34429,09:33:48
34430,09:33:49
34431,09:33:50
34432,09:33:51
34433,09:33:52
34434,09:33:53
34435,09:33:54
34436,09:33:55
34437,09:33:56
34438,09:33:57
34439,09:33:58
34440,09:33:59
34441,09:34:00
34442,09:34:01
34443,09:34:02
34444,09:34:03
34445,09:34:04
34446,09:34:05
34447,09:34:06
34448,09:34:07
34449,09:34:08
34450,09:34:09
34451,09:34:10
34452,09:34:11
34453,09:34:12
34454,09:34:13
34455,09:34:14
34456,09:34:15
34457,09:34:16
34458,09:34:17
34459,09:34:18
34460,09:34:19
34461,09:34:20
34462,09:34:21
34463,09:34:22
34464,09:34:23
34465,09:34:24
34466,09:34:25
34467,09:34:26
34468,09:34:27
34469,09:34:28
34470,09:34:29
34471,09:34:30
34472,09:34:31
34473,09:34:32
34474,09:34:33
34475,09:34:34
34476,09:34:35
34477,09:34:36
34478,09:34:37
34479,09:34:38
34480,09:34:39
34481,09:34:40
34482,09:34:41
34483,09:34:42
34484,09:34:43
34485,09:34:44
34486,09:34:45
34487,09:34:46
34488,09:34:47
34489,09:34:48
34490,09:34:49
34491,09:34:50
34492,09:34:51
34493,09:34:52
34494,09:34:53
34495,09:34:54
34496,09:34:55
34497,09:34:56
34498,09:34:57
34499,09:34:58
34500,09:34:59
34501,09:35:00
34502,09:35:01
34503,09:35:02
34504,09:35:03
34505,09:35:04
34506,09:35:05
34507,09:35:06
34508,09:35:07
34509,09:35:08
34510,09:35:09
34511,09:35:10
34512,09:35:11
34513,09:35:12
34514,09:35:13
34515,09:35:14
34516,09:35:15
34517,09:35:16
34518,09:35:17
34519,09:35:18
34520,09:35:19
34521,09:35:20
34522,09:35:21
34523,09:35:22
34524,09:35:23
34525,09:35:24
34526,09:35:25
34527,09:35:26
34528,09:35:27
34529,09:35:28
34530,09:35:29
34531,09:35:30
34532,09:35:31
34533,09:35:32
34534,09:35:33
34535,09:35:34
34536,09:35:35
34537,09:35:36
34538,09:35:37
34539,09:35:38
34540,09:35:39
34541,09:35:40
34542,09:35:41
34543,09:35:42
34544,09:35:43
34545,09:35:44
34546,09:35:45
34547,09:35:46
34548,09:35:47
34549,09:35:48
34550,09:35:49
34551,09:35:50
34552,09:35:51
34553,09:35:52
34554,09:35:53
34555,09:35:54
34556,09:35:55
34557,09:35:56
34558,09:35:57
34559,09:35:58
34560,09:35:59
34561,09:36:00
34562,09:36:01
34563,09:36:02
34564,09:36:03
34565,09:36:04
34566,09:36:05
34567,09:36:06
34568,09:36:07
34569,09:36:08
34570,09:36:09
34571,09:36:10
34572,09:36:11
34573,09:36:12
34574,09:36:13
34575,09:36:14
34576,09:36:15
34577,09:36:16
34578,09:36:17
34579,09:36:18
34580,09:36:19
34581,09:36:20
34582,09:36:21
34583,09:36:22
34584,09:36:23
34585,09:36:24
34586,09:36:25
34587,09:36:26
34588,09:36:27
34589,09:36:28
34590,09:36:29
34591,09:36:30
34592,09:36:31
34593,09:36:32
34594,09:36:33
34595,09:36:34
34596,09:36:35
34597,09:36:36
34598,09:36:37
34599,09:36:38
34600,09:36:39
34601,09:36:40
34602,09:36:41
34603,09:36:42
34604,09:36:43
34605,09:36:44
34606,09:36:45
34607,09:36:46
34608,09:36:47
34609,09:36:48
34610,09:36:49
34611,09:36:50
34612,09:36:51
34613,09:36:52
34614,09:36:53
34615,09:36:54
34616,09:36:55
34617,09:36:56
34618,09:36:57
34619,09:36:58
34620,09:36:59
34621,09:37:00
34622,09:37:01
34623,09:37:02
34624,09:37:03
34625,09:37:04
34626,09:37:05
34627,09:37:06
34628,09:37:07
34629,09:37:08
34630,09:37:09
34631,09:37:10
34632,09:37:11
34633,09:37:12
34634,09:37:13
34635,09:37:14
34636,09:37:15
34637,09:37:16
34638,09:37:17
34639,09:37:18
34640,09:37:19
34641,09:37:20
34642,09:37:21
34643,09:37:22
34644,09:37:23
34645,09:37:24
34646,09:37:25
34647,09:37:26
34648,09:37:27
34649,09:37:28
34650,09:37:29
34651,09:37:30
34652,09:37:31
34653,09:37:32
34654,09:37:33
34655,09:37:34
34656,09:37:35
34657,09:37:36
34658,09:37:37
34659,09:37:38
34660,09:37:39
34661,09:37:40
34662,09:37:41
34663,09:37:42
34664,09:37:43
34665,09:37:44
34666,09:37:45
34667,09:37:46
34668,09:37:47
34669,09:37:48
34670,09:37:49
34671,09:37:50
34672,09:37:51
34673,09:37:52
34674,09:37:53
34675,09:37:54
34676,09:37:55
34677,09:37:56
34678,09:37:57
34679,09:37:58
34680,09:37:59
34681,09:38:00
34682,09:38:01
34683,09:38:02
34684,09:38:03
34685,09:38:04
34686,09:38:05
34687,09:38:06
34688,09:38:07
34689,09:38:08
34690,09:38:09
34691,09:38:10
34692,09:38:11
34693,09:38:12
34694,09:38:13
34695,09:38:14
34696,09:38:15
34697,09:38:16
34698,09:38:17
34699,09:38:18
34700,09:38:19
34701,09:38:20
34702,09:38:21
34703,09:38:22
34704,09:38:23
34705,09:38:24
34706,09:38:25
34707,09:38:26
34708,09:38:27
34709,09:38:28
34710,09:38:29
34711,09:38:30
34712,09:38:31
34713,09:38:32
34714,09:38:33
34715,09:38:34
34716,09:38:35
34717,09:38:36
34718,09:38:37
34719,09:38:38
34720,09:38:39
34721,09:38:40
34722,09:38:41
34723,09:38:42
34724,09:38:43
34725,09:38:44
34726,09:38:45
34727,09:38:46
34728,09:38:47
34729,09:38:48
34730,09:38:49
34731,09:38:50
34732,09:38:51
34733,09:38:52
34734,09:38:53
34735,09:38:54
34736,09:38:55
34737,09:38:56
34738,09:38:57
34739,09:38:58
34740,09:38:59
34741,09:39:00
34742,09:39:01
34743,09:39:02
34744,09:39:03
34745,09:39:04
34746,09:39:05
34747,09:39:06
34748,09:39:07
34749,09:39:08
34750,09:39:09
34751,09:39:10
34752,09:39:11
34753,09:39:12
34754,09:39:13
34755,09:39:14
34756,09:39:15
34757,09:39:16
34758,09:39:17
34759,09:39:18
34760,09:39:19
34761,09:39:20
34762,09:39:21
34763,09:39:22
34764,09:39:23
34765,09:39:24
34766,09:39:25
34767,09:39:26
34768,09:39:27
34769,09:39:28
34770,09:39:29
34771,09:39:30
34772,09:39:31
34773,09:39:32
34774,09:39:33
34775,09:39:34
34776,09:39:35
34777,09:39:36
34778,09:39:37
34779,09:39:38
34780,09:39:39
34781,09:39:40
34782,09:39:41
34783,09:39:42
34784,09:39:43
34785,09:39:44
34786,09:39:45
34787,09:39:46
34788,09:39:47
34789,09:39:48
34790,09:39:49
34791,09:39:50
34792,09:39:51
34793,09:39:52
34794,09:39:53
34795,09:39:54
34796,09:39:55
34797,09:39:56
34798,09:39:57
34799,09:39:58
34800,09:39:59
34801,09:40:00
34802,09:40:01
34803,09:40:02
34804,09:40:03
34805,09:40:04
34806,09:40:05
34807,09:40:06
34808,09:40:07
34809,09:40:08
34810,09:40:09
34811,09:40:10
34812,09:40:11
34813,09:40:12
34814,09:40:13
34815,09:40:14
34816,09:40:15
34817,09:40:16
34818,09:40:17
34819,09:40:18
34820,09:40:19
34821,09:40:20
34822,09:40:21
34823,09:40:22
34824,09:40:23
34825,09:40:24
34826,09:40:25
34827,09:40:26
34828,09:40:27
34829,09:40:28
34830,09:40:29
34831,09:40:30
34832,09:40:31
34833,09:40:32
34834,09:40:33
34835,09:40:34
34836,09:40:35
34837,09:40:36
34838,09:40:37
34839,09:40:38
34840,09:40:39
34841,09:40:40
34842,09:40:41
34843,09:40:42
34844,09:40:43
34845,09:40:44
34846,09:40:45
34847,09:40:46
34848,09:40:47
34849,09:40:48
34850,09:40:49
34851,09:40:50
34852,09:40:51
34853,09:40:52
34854,09:40:53
34855,09:40:54
34856,09:40:55
34857,09:40:56
34858,09:40:57
34859,09:40:58
34860,09:40:59
34861,09:41:00
34862,09:41:01
34863,09:41:02
34864,09:41:03
34865,09:41:04
34866,09:41:05
34867,09:41:06
34868,09:41:07
34869,09:41:08
34870,09:41:09
34871,09:41:10
34872,09:41:11
34873,09:41:12
34874,09:41:13
34875,09:41:14
34876,09:41:15
34877,09:41:16
34878,09:41:17
34879,09:41:18
34880,09:41:19
34881,09:41:20
34882,09:41:21
34883,09:41:22
34884,09:41:23
34885,09:41:24
34886,09:41:25
34887,09:41:26
34888,09:41:27
34889,09:41:28
34890,09:41:29
34891,09:41:30
34892,09:41:31
34893,09:41:32
34894,09:41:33
34895,09:41:34
34896,09:41:35
34897,09:41:36
34898,09:41:37
34899,09:41:38
34900,09:41:39
34901,09:41:40
34902,09:41:41
34903,09:41:42
34904,09:41:43
34905,09:41:44
34906,09:41:45
34907,09:41:46
34908,09:41:47
34909,09:41:48
34910,09:41:49
34911,09:41:50
34912,09:41:51
34913,09:41:52
34914,09:41:53
34915,09:41:54
34916,09:41:55
34917,09:41:56
34918,09:41:57
34919,09:41:58
34920,09:41:59
34921,09:42:00
34922,09:42:01
34923,09:42:02
34924,09:42:03
34925,09:42:04
34926,09:42:05
34927,09:42:06
34928,09:42:07
34929,09:42:08
34930,09:42:09
34931,09:42:10
34932,09:42:11
34933,09:42:12
34934,09:42:13
34935,09:42:14
34936,09:42:15
34937,09:42:16
34938,09:42:17
34939,09:42:18
34940,09:42:19
34941,09:42:20
34942,09:42:21
34943,09:42:22
34944,09:42:23
34945,09:42:24
34946,09:42:25
34947,09:42:26
34948,09:42:27
34949,09:42:28
34950,09:42:29
34951,09:42:30
34952,09:42:31
34953,09:42:32
34954,09:42:33
34955,09:42:34
34956,09:42:35
34957,09:42:36
34958,09:42:37
34959,09:42:38
34960,09:42:39
34961,09:42:40
34962,09:42:41
34963,09:42:42
34964,09:42:43
34965,09:42:44
34966,09:42:45
34967,09:42:46
34968,09:42:47
34969,09:42:48
34970,09:42:49
34971,09:42:50
34972,09:42:51
34973,09:42:52
34974,09:42:53
34975,09:42:54
34976,09:42:55
34977,09:42:56
34978,09:42:57
34979,09:42:58
34980,09:42:59
34981,09:43:00
34982,09:43:01
34983,09:43:02
34984,09:43:03
34985,09:43:04
34986,09:43:05
34987,09:43:06
34988,09:43:07
34989,09:43:08
34990,09:43:09
34991,09:43:10
34992,09:43:11
34993,09:43:12
34994,09:43:13
34995,09:43:14
34996,09:43:15
34997,09:43:16
34998,09:43:17
34999,09:43:18
35000,09:43:19
35001,09:43:20
35002,09:43:21
35003,09:43:22
35004,09:43:23
35005,09:43:24
35006,09:43:25
35007,09:43:26
35008,09:43:27
35009,09:43:28
35010,09:43:29
35011,09:43:30
35012,09:43:31
35013,09:43:32
35014,09:43:33
35015,09:43:34
35016,09:43:35
35017,09:43:36
35018,09:43:37
35019,09:43:38
35020,09:43:39
35021,09:43:40
35022,09:43:41
35023,09:43:42
35024,09:43:43
35025,09:43:44
35026,09:43:45
35027,09:43:46
35028,09:43:47
35029,09:43:48
35030,09:43:49
35031,09:43:50
35032,09:43:51
35033,09:43:52
35034,09:43:53
35035,09:43:54
35036,09:43:55
35037,09:43:56
35038,09:43:57
35039,09:43:58
35040,09:43:59
35041,09:44:00
35042,09:44:01
35043,09:44:02
35044,09:44:03
35045,09:44:04
35046,09:44:05
35047,09:44:06
35048,09:44:07
35049,09:44:08
35050,09:44:09
35051,09:44:10
35052,09:44:11
35053,09:44:12
35054,09:44:13
35055,09:44:14
35056,09:44:15
35057,09:44:16
35058,09:44:17
35059,09:44:18
35060,09:44:19
35061,09:44:20
35062,09:44:21
35063,09:44:22
35064,09:44:23
35065,09:44:24
35066,09:44:25
35067,09:44:26
35068,09:44:27
35069,09:44:28
35070,09:44:29
35071,09:44:30
35072,09:44:31
35073,09:44:32
35074,09:44:33
35075,09:44:34
35076,09:44:35
35077,09:44:36
35078,09:44:37
35079,09:44:38
35080,09:44:39
35081,09:44:40
35082,09:44:41
35083,09:44:42
35084,09:44:43
35085,09:44:44
35086,09:44:45
35087,09:44:46
35088,09:44:47
35089,09:44:48
35090,09:44:49
35091,09:44:50
35092,09:44:51
35093,09:44:52
35094,09:44:53
35095,09:44:54
35096,09:44:55
35097,09:44:56
35098,09:44:57
35099,09:44:58
35100,09:44:59
35101,09:45:00
35102,09:45:01
35103,09:45:02
35104,09:45:03
35105,09:45:04
35106,09:45:05
35107,09:45:06
35108,09:45:07
35109,09:45:08
35110,09:45:09
35111,09:45:10
35112,09:45:11
35113,09:45:12
35114,09:45:13
35115,09:45:14
35116,09:45:15
35117,09:45:16
35118,09:45:17
35119,09:45:18
35120,09:45:19
35121,09:45:20
35122,09:45:21
35123,09:45:22
35124,09:45:23
35125,09:45:24
35126,09:45:25
35127,09:45:26
35128,09:45:27
35129,09:45:28
35130,09:45:29
35131,09:45:30
35132,09:45:31
35133,09:45:32
35134,09:45:33
35135,09:45:34
35136,09:45:35
35137,09:45:36
35138,09:45:37
35139,09:45:38
35140,09:45:39
35141,09:45:40
35142,09:45:41
35143,09:45:42
35144,09:45:43
35145,09:45:44
35146,09:45:45
35147,09:45:46
35148,09:45:47
35149,09:45:48
35150,09:45:49
35151,09:45:50
35152,09:45:51
35153,09:45:52
35154,09:45:53
35155,09:45:54
35156,09:45:55
35157,09:45:56
35158,09:45:57
35159,09:45:58
35160,09:45:59
35161,09:46:00
35162,09:46:01
35163,09:46:02
35164,09:46:03
35165,09:46:04
35166,09:46:05
35167,09:46:06
35168,09:46:07
35169,09:46:08
35170,09:46:09
35171,09:46:10
35172,09:46:11
35173,09:46:12
35174,09:46:13
35175,09:46:14
35176,09:46:15
35177,09:46:16
35178,09:46:17
35179,09:46:18
35180,09:46:19
35181,09:46:20
35182,09:46:21
35183,09:46:22
35184,09:46:23
35185,09:46:24
35186,09:46:25
35187,09:46:26
35188,09:46:27
35189,09:46:28
35190,09:46:29
35191,09:46:30
35192,09:46:31
35193,09:46:32
35194,09:46:33
35195,09:46:34
35196,09:46:35
35197,09:46:36
35198,09:46:37
35199,09:46:38
35200,09:46:39
35201,09:46:40
35202,09:46:41
35203,09:46:42
35204,09:46:43
35205,09:46:44
35206,09:46:45
35207,09:46:46
35208,09:46:47
35209,09:46:48
35210,09:46:49
35211,09:46:50
35212,09:46:51
35213,09:46:52
35214,09:46:53
35215,09:46:54
35216,09:46:55
35217,09:46:56
35218,09:46:57
35219,09:46:58
35220,09:46:59
35221,09:47:00
35222,09:47:01
35223,09:47:02
35224,09:47:03
35225,09:47:04
35226,09:47:05
35227,09:47:06
35228,09:47:07
35229,09:47:08
35230,09:47:09
35231,09:47:10
35232,09:47:11
35233,09:47:12
35234,09:47:13
35235,09:47:14
35236,09:47:15
35237,09:47:16
35238,09:47:17
35239,09:47:18
35240,09:47:19
35241,09:47:20
35242,09:47:21
35243,09:47:22
35244,09:47:23
35245,09:47:24
35246,09:47:25
35247,09:47:26
35248,09:47:27
35249,09:47:28
35250,09:47:29
35251,09:47:30
35252,09:47:31
35253,09:47:32
35254,09:47:33
35255,09:47:34
35256,09:47:35
35257,09:47:36
35258,09:47:37
35259,09:47:38
35260,09:47:39
35261,09:47:40
35262,09:47:41
35263,09:47:42
35264,09:47:43
35265,09:47:44
35266,09:47:45
35267,09:47:46
35268,09:47:47
35269,09:47:48
35270,09:47:49
35271,09:47:50
35272,09:47:51
35273,09:47:52
35274,09:47:53
35275,09:47:54
35276,09:47:55
35277,09:47:56
35278,09:47:57
35279,09:47:58
35280,09:47:59
35281,09:48:00
35282,09:48:01
35283,09:48:02
35284,09:48:03
35285,09:48:04
35286,09:48:05
35287,09:48:06
35288,09:48:07
35289,09:48:08
35290,09:48:09
35291,09:48:10
35292,09:48:11
35293,09:48:12
35294,09:48:13
35295,09:48:14
35296,09:48:15
35297,09:48:16
35298,09:48:17
35299,09:48:18
35300,09:48:19
35301,09:48:20
35302,09:48:21
35303,09:48:22
35304,09:48:23
35305,09:48:24
35306,09:48:25
35307,09:48:26
35308,09:48:27
35309,09:48:28
35310,09:48:29
35311,09:48:30
35312,09:48:31
35313,09:48:32
35314,09:48:33
35315,09:48:34
35316,09:48:35
35317,09:48:36
35318,09:48:37
35319,09:48:38
35320,09:48:39
35321,09:48:40
35322,09:48:41
35323,09:48:42
35324,09:48:43
35325,09:48:44
35326,09:48:45
35327,09:48:46
35328,09:48:47
35329,09:48:48
35330,09:48:49
35331,09:48:50
35332,09:48:51
35333,09:48:52
35334,09:48:53
35335,09:48:54
35336,09:48:55
35337,09:48:56
35338,09:48:57
35339,09:48:58
35340,09:48:59
35341,09:49:00
35342,09:49:01
35343,09:49:02
35344,09:49:03
35345,09:49:04
35346,09:49:05
35347,09:49:06
35348,09:49:07
35349,09:49:08
35350,09:49:09
35351,09:49:10
35352,09:49:11
35353,09:49:12
35354,09:49:13
35355,09:49:14
35356,09:49:15
35357,09:49:16
35358,09:49:17
35359,09:49:18
35360,09:49:19
35361,09:49:20
35362,09:49:21
35363,09:49:22
35364,09:49:23
35365,09:49:24
35366,09:49:25
35367,09:49:26
35368,09:49:27
35369,09:49:28
35370,09:49:29
35371,09:49:30
35372,09:49:31
35373,09:49:32
35374,09:49:33
35375,09:49:34
35376,09:49:35
35377,09:49:36
35378,09:49:37
35379,09:49:38
35380,09:49:39
35381,09:49:40
35382,09:49:41
35383,09:49:42
35384,09:49:43
35385,09:49:44
35386,09:49:45
35387,09:49:46
35388,09:49:47
35389,09:49:48
35390,09:49:49
35391,09:49:50
35392,09:49:51
35393,09:49:52
35394,09:49:53
35395,09:49:54
35396,09:49:55
35397,09:49:56
35398,09:49:57
35399,09:49:58
35400,09:49:59
35401,09:50:00
35402,09:50:01
35403,09:50:02
35404,09:50:03
35405,09:50:04
35406,09:50:05
35407,09:50:06
35408,09:50:07
35409,09:50:08
35410,09:50:09
35411,09:50:10
35412,09:50:11
35413,09:50:12
35414,09:50:13
35415,09:50:14
35416,09:50:15
35417,09:50:16
35418,09:50:17
35419,09:50:18
35420,09:50:19
35421,09:50:20
35422,09:50:21
35423,09:50:22
35424,09:50:23
35425,09:50:24
35426,09:50:25
35427,09:50:26
35428,09:50:27
35429,09:50:28
35430,09:50:29
35431,09:50:30
35432,09:50:31
35433,09:50:32
35434,09:50:33
35435,09:50:34
35436,09:50:35
35437,09:50:36
35438,09:50:37
35439,09:50:38
35440,09:50:39
35441,09:50:40
35442,09:50:41
35443,09:50:42
35444,09:50:43
35445,09:50:44
35446,09:50:45
35447,09:50:46
35448,09:50:47
35449,09:50:48
35450,09:50:49
35451,09:50:50
35452,09:50:51
35453,09:50:52
35454,09:50:53
35455,09:50:54
35456,09:50:55
35457,09:50:56
35458,09:50:57
35459,09:50:58
35460,09:50:59
35461,09:51:00
35462,09:51:01
35463,09:51:02
35464,09:51:03
35465,09:51:04
35466,09:51:05
35467,09:51:06
35468,09:51:07
35469,09:51:08
35470,09:51:09
35471,09:51:10
35472,09:51:11
35473,09:51:12
35474,09:51:13
35475,09:51:14
35476,09:51:15
35477,09:51:16
35478,09:51:17
35479,09:51:18
35480,09:51:19
35481,09:51:20
35482,09:51:21
35483,09:51:22
35484,09:51:23
35485,09:51:24
35486,09:51:25
35487,09:51:26
35488,09:51:27
35489,09:51:28
35490,09:51:29
35491,09:51:30
35492,09:51:31
35493,09:51:32
35494,09:51:33
35495,09:51:34
35496,09:51:35
